date;location_key;new_confirmed;new_tested;cumulative_confirmed;new_persons_vaccinated;cumulative_persons_vaccinated;mobility_retail_and_recreation;mobility_grocery_and_pharmacy;mobility_parks;mobility_transit_stations;mobility_workplaces;mobility_residential
03/07/2021;DE;208.0;;3730292.0;165650.0;48106818.0;-8.0;5.0;146.0;-3.0;8.0;-1.0
04/07/2021;DE;558.0;;3730850.0;94219.0;48201037.0;-1.0;64.0;95.0;-4.0;13.0;0.0
05/07/2021;DE;1064.0;;3731914.0;206660.0;48407697.0;0.0;16.0;91.0;-16.0;-18.0;4.0
06/07/2021;DE;962.0;;3732876.0;309172.0;48716869.0;-4.0;14.0;105.0;-16.0;-17.0;5.0
07/07/2021;DE;957.0;;3733833.0;360945.0;49077814.0;3.0;15.0;124.0;-15.0;-17.0;4.0
08/07/2021;DE;949.0;;3734782.0;290290.0;49368104.0;-6.0;13.0;79.0;-18.0;-18.0;5.0
09/07/2021;DE;791.0;;3735573.0;224962.0;49593066.0;-7.0;13.0;79.0;-17.0;-18.0;5.0
10/07/2021;DE;311.0;;3735884.0;105350.0;49698416.0;-8.0;5.0;145.0;-3.0;6.0;-1.0
11/07/2021;DE;803.0;;3736687.0;67505.0;49765921.0;4.0;66.0;110.0;0.0;13.0;-1.0
12/07/2021;DE;1765.0;;3738452.0;161847.0;49927768.0;1.0;12.0;131.0;-15.0;-20.0;4.0
13/07/2021;DE;1627.0;;3740079.0;210014.0;50137782.0;-5.0;13.0;102.0;-17.0;-20.0;6.0
14/07/2021;DE;1520.0;;3741599.0;240618.0;50378400.0;-2.0;11.0;90.0;-18.0;-20.0;6.0
15/07/2021;DE;1620.0;;3743219.0;201098.0;50579498.0;-2.0;13.0;105.0;-16.0;-20.0;5.0
16/07/2021;DE;1281.0;;3744500.0;170921.0;50750419.0;-3.0;12.0;116.0;-14.0;-19.0;4.0
17/07/2021;DE;499.0;;3744999.0;89698.0;50840117.0;-9.0;4.0;130.0;-2.0;4.0;-1.0
18/07/2021;DE;1431.0;;3746430.0;68499.0;50908616.0;17.0;78.0;157.0;7.0;16.0;-3.0
19/07/2021;DE;2341.0;;3748771.0;103178.0;51011794.0;4.0;15.0;130.0;-15.0;-23.0;4.0
20/07/2021;DE;2297.0;;3751068.0;149631.0;51161425.0;5.0;15.0;157.0;-14.0;-22.0;4.0
21/07/2021;DE;2226.0;;3753294.0;179423.0;51340848.0;7.0;13.0;160.0;-14.0;-21.0;4.0
22/07/2021;DE;2120.0;;3755414.0;144380.0;51485228.0;2.0;12.0;147.0;-14.0;-23.0;4.0
23/07/2021;DE;1594.0;;3757008.0;123280.0;51608508.0;-2.0;10.0;151.0;-14.0;-23.0;3.0
24/07/2021;DE;638.0;;3757646.0;63259.0;51671767.0;-14.0;1.0;133.0;-2.0;4.0;-1.0
25/07/2021;DE;1663.0;;3759309.0;36787.0;51708554.0;8.0;68.0;121.0;3.0;13.0;-1.0
26/07/2021;DE;3098.0;;3762407.0;82008.0;51790562.0;3.0;12.0;127.0;-17.0;-27.0;5.0
27/07/2021;DE;2845.0;;3765252.0;118239.0;51908801.0;3.0;12.0;148.0;-16.0;-26.0;6.0
28/07/2021;DE;2638.0;;3767890.0;143945.0;52052746.0;7.0;13.0;137.0;-16.0;-26.0;5.0
29/07/2021;DE;2529.0;;3770419.0;122654.0;52175400.0;7.0;14.0;144.0;-14.0;-26.0;5.0
30/07/2021;DE;1964.0;;3772383.0;107406.0;52282806.0;3.0;13.0;145.0;-13.0;-28.0;4.0
31/07/2021;DE;783.0;;3773166.0;59527.0;52342333.0;-7.0;5.0;130.0;3.0;3.0;-1.0
01/08/2021;DE;2122.0;;3775288.0;34809.0;52377142.0;7.0;66.0;97.0;5.0;8.0;-1.0
02/08/2021;DE;3754.0;;3779042.0;70497.0;52447639.0;8.0;16.0;122.0;-15.0;-31.0;5.0
03/08/2021;DE;3547.0;;3782589.0;96699.0;52544338.0;5.0;14.0;130.0;-16.0;-31.0;6.0
04/08/2021;DE;3531.0;;3786120.0;119863.0;52664201.0;8.0;13.0;142.0;-15.0;-30.0;5.0
05/08/2021;DE;3538.0;;3789658.0;104843.0;52769044.0;3.0;12.0;123.0;-16.0;-30.0;6.0
06/08/2021;DE;2793.0;;3792451.0;95139.0;52864183.0;-2.0;10.0;112.0;-16.0;-30.0;6.0
07/08/2021;DE;1141.0;;3793592.0;53636.0;52917819.0;-10.0;1.0;122.0;0.0;0.0;0.0
08/08/2021;DE;2925.0;;3796517.0;26673.0;52944492.0;11.0;70.0;117.0;8.0;8.0;-1.0
09/08/2021;DE;5559.0;;3802076.0;62189.0;53006681.0;8.0;14.0;138.0;-14.0;-31.0;5.0
10/08/2021;DE;5649.0;;3807725.0;93510.0;53100191.0;7.0;13.0;150.0;-14.0;-30.0;6.0
11/08/2021;DE;5445.0;;3813170.0;129121.0;53229312.0;11.0;12.0;187.0;-15.0;-30.0;4.0
12/08/2021;DE;5785.0;;3818955.0;126688.0;53356000.0;5.0;12.0;175.0;-17.0;-30.0;4.0
13/08/2021;DE;4638.0;;3823593.0;112725.0;53468725.0;-1.0;10.0;156.0;-13.0;-30.0;4.0
14/08/2021;DE;2071.0;;3825664.0;67899.0;53536624.0;-9.0;2.0;172.0;5.0;2.0;-2.0
15/08/2021;DE;4525.0;;3830189.0;37399.0;53574023.0;16.0;72.0;154.0;12.0;12.0;-3.0
16/08/2021;DE;8918.0;;3839107.0;85424.0;53659447.0;1.0;13.0;90.0;-16.0;-31.0;6.0
17/08/2021;DE;8759.0;;3847866.0;124492.0;53783939.0;3.0;15.0;108.0;-16.0;-30.0;7.0
18/08/2021;DE;8688.0;;3856554.0;148077.0;53932016.0;5.0;14.0;119.0;-13.0;-26.0;6.0
19/08/2021;DE;8835.0;;3865389.0;138706.0;54070722.0;0.0;11.0;116.0;-14.0;-26.0;5.0
20/08/2021;DE;6822.0;;3872211.0;123645.0;54194367.0;-1.0;10.0;132.0;-12.0;-26.0;4.0
21/08/2021;DE;3101.0;;3875312.0;72746.0;54267113.0;-8.0;0.0;173.0;4.0;2.0;-2.0
22/08/2021;DE;6582.0;;3881894.0;39084.0;54306197.0;-3.0;55.0;69.0;0.0;7.0;0.0
23/08/2021;DE;12901.0;;3894795.0;91582.0;54397779.0;1.0;13.0;102.0;-18.0;-26.0;5.0
24/08/2021;DE;12722.0;;3907517.0;131914.0;54529693.0;4.0;13.0;149.0;-16.0;-25.0;5.0
25/08/2021;DE;11623.0;;3919140.0;151501.0;54681194.0;8.0;11.0;156.0;-12.0;-24.0;4.0
26/08/2021;DE;10402.0;;3929542.0;140735.0;54821929.0;-2.0;13.0;86.0;-15.0;-25.0;6.0
27/08/2021;DE;8406.0;;3937948.0;120864.0;54942793.0;-5.0;11.0;77.0;-15.0;-24.0;5.0
28/08/2021;DE;3740.0;;3941688.0;71007.0;55013800.0;-10.0;4.0;77.0;-3.0;0.0;1.0
29/08/2021;DE;7089.0;;3948777.0;36006.0;55049806.0;-10.0;43.0;35.0;-4.0;5.0;1.0
30/08/2021;DE;14582.0;;3963359.0;85885.0;55135691.0;3.0;16.0;72.0;-13.0;-22.0;5.0
31/08/2021;DE;14737.0;;3978096.0;127077.0;55262768.0;7.0;20.0;111.0;-9.0;-20.0;5.0
01/09/2021;DE;12724.0;;3990820.0;136160.0;55398928.0;10.0;17.0;131.0;-7.0;-19.0;3.0
02/09/2021;DE;12073.0;;4002893.0;123126.0;55522054.0;5.0;16.0;130.0;-12.0;-18.0;3.0
03/09/2021;DE;9487.0;;4012380.0;97732.0;55619786.0;3.0;14.0;141.0;-11.0;-18.0;2.0
04/09/2021;DE;4047.0;;4016427.0;47864.0;55667650.0;-4.0;5.0;155.0;0.0;5.0;-2.0
05/09/2021;DE;7013.0;;4023440.0;26431.0;55694081.0;26.0;88.0;163.0;9.0;14.0;-3.0
06/09/2021;DE;15122.0;;4038562.0;64710.0;55758791.0;5.0;14.0;127.0;-11.0;-18.0;3.0
07/09/2021;DE;14156.0;;4052718.0;102555.0;55861346.0;5.0;15.0;143.0;-7.0;-16.0;4.0
08/09/2021;DE;12389.0;;4065107.0;113882.0;55975228.0;9.0;13.0;165.0;-6.0;-16.0;2.0
09/09/2021;DE;11146.0;;4076253.0;111812.0;56087040.0;2.0;13.0;136.0;-7.0;-16.0;3.0
10/09/2021;DE;8552.0;;4084805.0;85255.0;56172295.0;-2.0;12.0;101.0;-8.0;-16.0;3.0
11/09/2021;DE;3283.0;;4088088.0;43269.0;56215564.0;-5.0;7.0;112.0;1.0;3.0;0.0
12/09/2021;DE;6887.0;;4094975.0;22775.0;56238339.0;21.0;82.0;136.0;13.0;12.0;-2.0
13/09/2021;DE;13392.0;;4108367.0;61801.0;56300140.0;5.0;16.0;109.0;-7.0;-16.0;3.0
14/09/2021;DE;12219.0;;4120586.0;104190.0;56404330.0;5.0;16.0;137.0;-5.0;-15.0;3.0
15/09/2021;DE;10273.0;;4130859.0;113805.0;56518135.0;0.0;14.0;71.0;-8.0;-15.0;4.0
16/09/2021;DE;8889.0;;4139748.0;114047.0;56632182.0;-2.0;15.0;75.0;-9.0;-17.0;3.0
17/09/2021;DE;7035.0;;4146783.0;88498.0;56720680.0;-1.0;13.0;94.0;-8.0;-18.0;3.0
18/09/2021;DE;2779.0;;4149562.0;41378.0;56762058.0;-4.0;5.0;126.0;2.0;1.0;-1.0
19/09/2021;DE;5408.0;;4154970.0;21710.0;56783768.0;12.0;74.0;107.0;7.0;6.0;-1.0
20/09/2021;DE;11259.0;;4166229.0;52667.0;56836435.0;-1.0;11.0;82.0;-11.0;-19.0;4.0
21/09/2021;DE;10458.0;;4176687.0;89607.0;56926042.0;-1.0;13.0;94.0;-10.0;-15.0;4.0
22/09/2021;DE;9088.0;;4185775.0;96077.0;57022119.0;3.0;11.0;113.0;-9.0;-13.0;3.0
23/09/2021;DE;8409.0;;4194184.0;99331.0;57121450.0;-2.0;11.0;90.0;-10.0;-14.0;3.0
24/09/2021;DE;6350.0;;4200534.0;73633.0;57195083.0;-2.0;11.0;96.0;-8.0;-15.0;3.0
25/09/2021;DE;2646.0;;4203180.0;32404.0;57227487.0;-5.0;3.0;136.0;1.0;4.0;-1.0
26/09/2021;DE;5770.0;;4208950.0;16865.0;57244352.0;23.0;94.0;123.0;13.0;14.0;-2.0
27/09/2021;DE;12651.0;;4221601.0;47159.0;57291511.0;-3.0;11.0;70.0;-12.0;-14.0;4.0
28/09/2021;DE;11379.0;;4232980.0;81977.0;57373488.0;-1.0;14.0;88.0;-10.0;-14.0;4.0
29/09/2021;DE;9500.0;;4242480.0;82426.0;57455914.0;-3.0;11.0;53.0;-15.0;-16.0;4.0
30/09/2021;DE;8387.0;;4250867.0;75191.0;57531105.0;1.0;17.0;71.0;-11.0;-15.0;3.0
01/10/2021;DE;6152.0;;4257019.0;43958.0;57575063.0;2.0;14.0;87.0;-9.0;-16.0;3.0
02/10/2021;DE;2649.0;;4259668.0;12197.0;57587260.0;-2.0;6.0;105.0;-1.0;2.0;0.0
03/10/2021;DE;5671.0;;4265339.0;3252.0;57590512.0;3.0;53.0;70.0;0.0;4.0;0.0
04/10/2021;DE;12217.0;;4277556.0;31737.0;57622249.0;-1.0;13.0;58.0;-14.0;-18.0;3.0
05/10/2021;DE;11114.0;;4288670.0;64843.0;57687092.0;-5.0;11.0;48.0;-15.0;-17.0;5.0
06/10/2021;DE;10136.0;;4298806.0;65616.0;57752708.0;-2.0;10.0;59.0;-15.0;-16.0;4.0
07/10/2021;DE;9222.0;;4308028.0;71269.0;57823977.0;-2.0;12.0;74.0;-13.0;-16.0;4.0
08/10/2021;DE;7016.0;;4315044.0;48475.0;57872452.0;-2.0;11.0;80.0;-12.0;-17.0;3.0
09/10/2021;DE;2636.0;;4317680.0;15257.0;57887709.0;-3.0;4.0;118.0;0.0;1.0;-1.0
10/10/2021;DE;6261.0;;4323941.0;5071.0;57892780.0;20.0;91.0;126.0;9.0;6.0;-1.0
11/10/2021;DE;12644.0;;4336585.0;30849.0;57923629.0;-2.0;10.0;60.0;-17.0;-22.0;4.0
12/10/2021;DE;12057.0;;4348642.0;58557.0;57982186.0;-6.0;9.0;46.0;-18.0;-21.0;6.0
13/10/2021;DE;11340.0;;4359982.0;61721.0;58043907.0;0.0;9.0;68.0;-17.0;-21.0;5.0
14/10/2021;DE;11152.0;;4371134.0;63490.0;58107397.0;-5.0;9.0;46.0;-18.0;-21.0;5.0
15/10/2021;DE;8489.0;;4379623.0;43069.0;58150466.0;-5.0;9.0;54.0;-16.0;-22.0;5.0
16/10/2021;DE;3409.0;;4383032.0;15114.0;58165580.0;-7.0;4.0;84.0;-3.0;-1.0;1.0
17/10/2021;DE;8142.0;;4391174.0;4442.0;58170022.0;3.0;63.0;78.0;0.0;2.0;0.0
18/10/2021;DE;19165.0;;4410339.0;28034.0;58198056.0;0.0;12.0;76.0;-17.0;-23.0;4.0
19/10/2021;DE;17978.0;;4428317.0;53356.0;58251412.0;-4.0;10.0;63.0;-17.0;-22.0;6.0
20/10/2021;DE;17297.0;;4445614.0;54358.0;58305770.0;0.0;9.0;79.0;-16.0;-22.0;5.0
21/10/2021;DE;16674.0;;4462288.0;55742.0;58361512.0;-12.0;4.0;23.0;-21.0;-23.0;7.0
22/10/2021;DE;13289.0;;4475577.0;38643.0;58400155.0;-7.0;10.0;36.0;-18.0;-23.0;6.0
23/10/2021;DE;5179.0;;4480756.0;13940.0;58414095.0;-8.0;5.0;72.0;-5.0;0.0;1.0
24/10/2021;DE;11872.0;;4492628.0;4033.0;58418128.0;10.0;69.0;116.0;4.0;4.0;0.0
25/10/2021;DE;26379.0;;4519007.0;25724.0;58443852.0;-4.0;10.0;56.0;-15.0;-18.0;4.0
26/10/2021;DE;27297.0;;4546304.0;52135.0;58495987.0;-4.0;12.0;58.0;-14.0;-17.0;5.0
27/10/2021;DE;24357.0;;4570661.0;54432.0;58550419.0;0.0;11.0;66.0;-14.0;-16.0;5.0
28/10/2021;DE;22575.0;;4593236.0;55645.0;58606064.0;0.0;15.0;75.0;-12.0;-16.0;4.0
29/10/2021;DE;17078.0;;4610314.0;39861.0;58645925.0;2.0;18.0;69.0;-10.0;-18.0;4.0
30/10/2021;DE;7452.0;;4617766.0;14538.0;58660463.0;-5.0;14.0;57.0;-3.0;0.0;1.0
31/10/2021;DE;11487.0;;4629253.0;3980.0;58664443.0;15.0;80.0;104.0;10.0;2.0;-1.0
01/11/2021;DE;24398.0;;4653651.0;12046.0;58676489.0;-24.0;-39.0;55.0;-27.0;-54.0;13.0
02/11/2021;DE;36145.0;;4689796.0;43320.0;58719809.0;-1.0;25.0;36.0;-14.0;-17.0;5.0
03/11/2021;DE;36463.0;;4726259.0;54029.0;58773838.0;-2.0;14.0;33.0;-15.0;-16.0;5.0
04/11/2021;DE;33748.0;;4760007.0;58424.0;58832262.0;-9.0;11.0;8.0;-18.0;-17.0;6.0
05/11/2021;DE;23769.0;;4783776.0;43227.0;58875489.0;-5.0;14.0;26.0;-16.0;-17.0;6.0
06/11/2021;DE;11868.0;;4795644.0;18986.0;58894475.0;-8.0;8.0;44.0;-10.0;1.0;3.0
07/11/2021;DE;24287.0;;4819931.0;5986.0;58900461.0;-8.0;55.0;18.0;-10.0;0.0;3.0
08/11/2021;DE;47188.0;;4867119.0;31157.0;58931618.0;-6.0;12.0;22.0;-16.0;-14.0;5.0
09/11/2021;DE;50847.0;;4917966.0;61556.0;58993174.0;-5.0;14.0;47.0;-14.0;-13.0;5.0
10/11/2021;DE;49748.0;;4967714.0;65747.0;59058921.0;-4.0;13.0;39.0;-15.0;-13.0;5.0
11/11/2021;DE;46081.0;;5013795.0;70076.0;59128997.0;-7.0;13.0;33.0;-15.0;-13.0;5.0
12/11/2021;DE;33973.0;;5047768.0;54758.0;59183755.0;-7.0;13.0;22.0;-17.0;-15.0;6.0
13/11/2021;DE;19039.0;;5066807.0;26091.0;59209846.0;-11.0;8.0;16.0;-17.0;-1.0;4.0
14/11/2021;DE;34589.0;;5101396.0;7969.0;59217815.0;-16.0;27.0;25.0;-12.0;-2.0;3.0
15/11/2021;DE;62991.0;;5164387.0;39876.0;59257691.0;-7.0;12.0;14.0;-18.0;-15.0;5.0
16/11/2021;DE;63184.0;;5227571.0;72600.0;59330291.0;-8.0;14.0;20.0;-17.0;-14.0;6.0
17/11/2021;DE;61244.0;;5288815.0;75175.0;59405466.0;-9.0;7.0;20.0;-20.0;-18.0;7.0
18/11/2021;DE;62541.0;;5351356.0;82635.0;59488101.0;-9.0;14.0;19.0;-18.0;-14.0;6.0
19/11/2021;DE;42338.0;;5393694.0;72711.0;59560812.0;-8.0;14.0;18.0;-18.0;-15.0;7.0
20/11/2021;DE;24780.0;;5418474.0;48919.0;59609731.0;-11.0;9.0;30.0;-14.0;0.0;4.0
21/11/2021;DE;46631.0;;5465105.0;14541.0;59624272.0;-20.0;21.0;16.0;-15.0;-3.0;4.0
22/11/2021;DE;74537.0;;5539642.0;68297.0;59692569.0;-6.0;14.0;22.0;-19.0;-15.0;6.0
23/11/2021;DE;75734.0;;5615376.0;125755.0;59818324.0;-8.0;16.0;27.0;-19.0;-15.0;7.0
24/11/2021;DE;71882.0;;5687258.0;144209.0;59962533.0;-5.0;16.0;28.0;-20.0;-15.0;7.0
25/11/2021;DE;64074.0;;5751332.0;145473.0;60108006.0;-9.0;17.0;15.0;-21.0;-16.0;7.0
26/11/2021;DE;44949.0;;5796281.0;116978.0;60224984.0;-5.0;19.0;13.0;-20.0;-17.0;8.0
27/11/2021;DE;25529.0;;5821810.0;110235.0;60335219.0;-12.0;12.0;20.0;-19.0;-1.0;5.0
28/11/2021;DE;44357.0;;5866167.0;26632.0;60361851.0;-22.0;38.0;21.0;-16.0;-3.0;4.0
29/11/2021;DE;73601.0;;5939768.0;83534.0;60445385.0;-6.0;19.0;8.0;-21.0;-17.0;7.0
30/11/2021;DE;73997.0;;6013765.0;122851.0;60568236.0;-10.0;20.0;-1.0;-21.0;-16.0;8.0
01/12/2021;DE;68022.0;;6081787.0;125760.0;60693996.0;-7.0;21.0;8.0;-21.0;-16.0;7.0
02/12/2021;DE;62529.0;;6144316.0;117136.0;60811132.0;-10.0;20.0;8.0;-22.0;-16.0;7.0
03/12/2021;DE;42496.0;;6186812.0;97773.0;60908905.0;-9.0;21.0;10.0;-22.0;-17.0;8.0
04/12/2021;DE;23063.0;;6209875.0;87518.0;60996423.0;-15.0;16.0;7.0;-21.0;-2.0;5.0
05/12/2021;DE;42521.0;;6252396.0;21363.0;61017786.0;-24.0;45.0;17.0;-18.0;-3.0;4.0
06/12/2021;DE;69323.0;;6321719.0;68196.0;61085982.0;-6.0;20.0;13.0;-21.0;-16.0;6.0
07/12/2021;DE;67195.0;;6388914.0;94562.0;61180544.0;-10.0;18.0;18.0;-21.0;-14.0;8.0
08/12/2021;DE;57694.0;;6446608.0;101429.0;61281973.0;-9.0;16.0;15.0;-22.0;-13.0;7.0
09/12/2021;DE;51146.0;;6497754.0;93902.0;61375875.0;-12.0;17.0;9.0;-22.0;-13.0;8.0
10/12/2021;DE;34655.0;;6532409.0;78718.0;61454593.0;-11.0;18.0;11.0;-22.0;-13.0;8.0
11/12/2021;DE;15551.0;;6547960.0;73119.0;61527712.0;-14.0;14.0;23.0;-19.0;3.0;5.0
12/12/2021;DE;31606.0;;6579566.0;17837.0;61545549.0;-28.0;29.0;3.0;-22.0;-1.0;5.0
13/12/2021;DE;60223.0;;6639789.0;54273.0;61599822.0;-5.0;21.0;13.0;-21.0;-13.0;7.0
14/12/2021;DE;52427.0;;6692216.0;87812.0;61687634.0;-6.0;23.0;18.0;-20.0;-12.0;7.0
15/12/2021;DE;47273.0;;6739489.0;104580.0;61792214.0;-2.0;23.0;23.0;-19.0;-12.0;7.0
16/12/2021;DE;41271.0;;6780760.0;104675.0;61896889.0;-5.0;24.0;19.0;-20.0;-12.0;7.0
17/12/2021;DE;28512.0;;6809272.0;105723.0;62002612.0;-6.0;22.0;17.0;-20.0;-13.0;7.0
18/12/2021;DE;12233.0;;6821505.0;107679.0;62110291.0;-12.0;16.0;21.0;-15.0;4.0;4.0
19/12/2021;DE;26958.0;;6848463.0;42159.0;62152450.0;-22.0;45.0;14.0;-19.0;0.0;5.0
20/12/2021;DE;48245.0;;6896708.0;75276.0;62227726.0;6.0;34.0;29.0;-22.0;-20.0;7.0
21/12/2021;DE;40925.0;;6937633.0;99750.0;62327476.0;3.0;38.0;26.0;-22.0;-20.0;8.0
22/12/2021;DE;34981.0;;6972614.0;100910.0;62428386.0;8.0;48.0;24.0;-22.0;-25.0;8.0
23/12/2021;DE;21890.0;;6994504.0;59399.0;62487785.0;2.0;53.0;5.0;-28.0;-40.0;12.0
24/12/2021;DE;10428.0;;7004932.0;4010.0;62491795.0;-56.0;-26.0;-26.0;-55.0;-77.0;20.0
25/12/2021;DE;10419.0;;7015351.0;1647.0;62493442.0;-78.0;-93.0;-14.0;-51.0;-54.0;8.0
26/12/2021;DE;24486.0;;7039837.0;5299.0;62498741.0;-45.0;-11.0;2.0;-29.0;-14.0;2.0
27/12/2021;DE;43336.0;;7083173.0;50648.0;62549389.0;-8.0;4.0;29.0;-40.0;-60.0;16.0
28/12/2021;DE;41670.0;;7124843.0;64540.0;62613929.0;-9.0;10.0;17.0;-41.0;-58.0;17.0
29/12/2021;DE;41448.0;;7166291.0;64781.0;62678710.0;-2.0;22.0;30.0;-39.0;-58.0;15.0
30/12/2021;DE;28951.0;;7195242.0;46654.0;62725364.0;-1.0;41.0;30.0;-37.0;-58.0;15.0
31/12/2021;DE;14221.0;;7209463.0;4773.0;62730137.0;-41.0;-12.0;46.0;-50.0;-75.0;19.0
01/01/2022;DE;14571.0;;7224034.0;2217.0;62732354.0;-75.0;-92.0;44.0;-44.0;-54.0;10.0
02/01/2022;DE;35963.0;;7259997.0;16421.0;62748775.0;-28.0;21.0;27.0;-20.0;-6.0;5.0
03/01/2022;DE;64502.0;;7324499.0;39478.0;62788253.0;-11.0;15.0;9.0;-33.0;-34.0;12.0
04/01/2022;DE;64507.0;;7389006.0;57444.0;62845697.0;-17.0;9.0;-5.0;-35.0;-33.0;13.0
05/01/2022;DE;56308.0;;7445314.0;60368.0;62906065.0;-13.0;15.0;3.0;-34.0;-31.0;11.0
06/01/2022;DE;55937.0;;7501251.0;51479.0;62957544.0;-27.0;-16.0;36.0;-37.0;-42.0;15.0
07/01/2022;DE;37057.0;;7538308.0;56743.0;63014287.0;-20.0;10.0;-10.0;-37.0;-32.0;13.0
08/01/2022;DE;23750.0;;7562058.0;45727.0;63060014.0;-26.0;2.0;6.0;-29.0;-5.0;7.0
09/01/2022;DE;53748.0;;7615806.0;18711.0;63078725.0;-34.0;14.0;-5.0;-27.0;0.0;6.0
10/01/2022;DE;86096.0;;7701902.0;37364.0;63116089.0;-16.0;12.0;7.0;-25.0;-13.0;7.0
11/01/2022;DE;88406.0;;7790308.0;54356.0;63170445.0;-17.0;12.0;12.0;-26.0;-13.0;8.0
12/01/2022;DE;84093.0;;7874401.0;59799.0;63230244.0;-17.0;10.0;11.0;-27.0;-13.0;8.0
13/01/2022;DE;80787.0;;7955188.0;58308.0;63288552.0;-19.0;12.0;8.0;-27.0;-13.0;8.0
14/01/2022;DE;57171.0;;8012359.0;62477.0;63351029.0;-19.0;11.0;4.0;-28.0;-13.0;8.0
15/01/2022;DE;35628.0;;8047987.0;58709.0;63409738.0;-21.0;5.0;16.0;-27.0;-1.0;6.0
16/01/2022;DE;82788.0;;8130775.0;18906.0;63428644.0;-30.0;13.0;8.0;-29.0;-1.0;5.0
17/01/2022;DE;126732.0;;8257507.0;39578.0;63468222.0;-18.0;8.0;0.0;-27.0;-14.0;7.0
18/01/2022;DE;140186.0;;8397693.0;50672.0;63518894.0;-17.0;11.0;14.0;-26.0;-13.0;8.0
19/01/2022;DE;144621.0;;8542314.0;58595.0;63577489.0;-16.0;9.0;13.0;-27.0;-14.0;7.0
20/01/2022;DE;144031.0;;8686345.0;57805.0;63635294.0;-22.0;8.0;-3.0;-28.0;-14.0;8.0
21/01/2022;DE;96237.0;;8782582.0;53352.0;63688646.0;-20.0;10.0;0.0;-28.0;-14.0;9.0
22/01/2022;DE;61850.0;;8844432.0;38307.0;63726953.0;-24.0;4.0;1.0;-29.0;-1.0;6.0
23/01/2022;DE;139256.0;;8983688.0;13271.0;63740224.0;-27.0;22.0;18.0;-26.0;0.0;5.0
24/01/2022;DE;193485.0;;9177173.0;31071.0;63771295.0;-17.0;8.0;14.0;-26.0;-15.0;7.0
25/01/2022;DE;194722.0;;9371895.0;41495.0;63812790.0;-19.0;9.0;12.0;-27.0;-15.0;8.0
26/01/2022;DE;198897.0;;9570792.0;41493.0;63854283.0;-18.0;7.0;9.0;-28.0;-15.0;8.0
27/01/2022;DE;187661.0;;9758453.0;41804.0;63896087.0;-21.0;8.0;-3.0;-29.0;-15.0;9.0
28/01/2022;DE;124355.0;;9882808.0;38528.0;63934615.0;-15.0;13.0;14.0;-27.0;-15.0;8.0
29/01/2022;DE;74532.0;;9957340.0;26470.0;63961085.0;-21.0;5.0;-4.0;-28.0;-1.0;6.0
30/01/2022;DE;158767.0;;10116107.0;8909.0;63969994.0;-22.0;28.0;30.0;-24.0;0.0;4.0
31/01/2022;DE;230670.0;;10346777.0;21547.0;63991541.0;-16.0;9.0;-2.0;-27.0;-18.0;8.0
01/02/2022;DE;239485.0;;10586262.0;25548.0;64017089.0;-18.0;10.0;-4.0;-27.0;-17.0;9.0
02/02/2022;DE;237361.0;;10823623.0;30625.0;64047714.0;-12.0;12.0;19.0;-25.0;-15.0;8.0
03/02/2022;DE;209896.0;;11033519.0;28731.0;64076445.0;-17.0;11.0;5.0;-26.0;-15.0;8.0
04/02/2022;DE;133325.0;;11166844.0;26120.0;64102565.0;-17.0;11.0;1.0;-27.0;-16.0;9.0
05/02/2022;DE;82842.0;;11249686.0;16358.0;64118923.0;-16.0;7.0;33.0;-22.0;-1.0;5.0
06/02/2022;DE;178271.0;;11427957.0;5576.0;64124499.0;-36.0;7.0;-33.0;-33.0;-3.0;6.0
07/02/2022;DE;251110.0;;11679067.0;12818.0;64137317.0;-15.0;9.0;17.0;-24.0;-16.0;7.0
08/02/2022;DE;247565.0;;11926632.0;21543.0;64158860.0;-16.0;10.0;16.0;-24.0;-15.0;8.0
09/02/2022;DE;229836.0;;12156468.0;19973.0;64178833.0;-11.0;10.0;40.0;-22.0;-15.0;7.0
10/02/2022;DE;206355.0;;12362823.0;18787.0;64197620.0;-16.0;11.0;15.0;-24.0;-15.0;8.0
11/02/2022;DE;122323.0;;12485146.0;17496.0;64215116.0;-15.0;12.0;11.0;-24.0;-16.0;8.0
12/02/2022;DE;74095.0;;12559241.0;10504.0;64225620.0;-12.0;7.0;66.0;-15.0;0.0;4.0
13/02/2022;DE;158486.0;;12717727.0;3027.0;64228647.0;-3.0;47.0;102.0;-8.0;2.0;2.0
14/02/2022;DE;228951.0;;12946678.0;9542.0;64238189.0;-4.0;15.0;39.0;-21.0;-18.0;6.0
15/02/2022;DE;230322.0;;13177000.0;14401.0;64252590.0;-13.0;11.0;35.0;-21.0;-16.0;7.0
16/02/2022;DE;213344.0;;13390344.0;13035.0;64265625.0;-15.0;8.0;9.0;-24.0;-16.0;8.0
17/02/2022;DE;178608.0;;13568952.0;12828.0;64278453.0;-23.0;1.0;0.0;-32.0;-21.0;10.0
18/02/2022;DE;119574.0;;13688526.0;16204.0;64294657.0;-20.0;9.0;2.0;-27.0;-17.0;9.0
19/02/2022;DE;64247.0;;13752773.0;6711.0;64301368.0;-17.0;4.0;27.0;-21.0;-1.0;5.0
20/02/2022;DE;139673.0;;13892446.0;2385.0;64303753.0;-27.0;19.0;-10.0;-25.0;0.0;5.0
